Date,priceUSD,size,sentbyaddress,transactions,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,marketcap,transactionvalue,mediantransactionvalue,tweets,google_trends,fee_to_reward,activeaddresses,top100cap
12/10/2021,48247,554255,507953,271219,0.267,34483010704,2.061,0.548,9.231,911740140587,535331,712.482,131883,113.88,1.175,808932,14.729
12/11/2021,48444,477420,430294,225582,0.255,19519493098,1.703,0.465,9.536,915504652033,551789,581.966,127315,100.218,0.834,711117,14.713
12/12/2021,49536,472455,405296,214668,0.247,11482872519,1.509,0.287,10.286,936174868789,520178,560.473,140184,95.487,0.742,629088,14.7
12/13/2021,48237,633354,497351,278070,0.25,29701422063,2.244,0.688,10.213,911681849547,528045,773.839,144296,115.325,1.448,795484,14.646
12/14/2021,47180,583481,497983,278127,0.255,30302120250,1.987,0.559,9.73,891743577830,1503280,696.399,141026,128.051,1.251,792579,14.62
12/15/2021,48126,703016,515343,280962,0.254,33106449329,1.991,0.596,10.213,909672725649,675214,709.022,146865,117.41,1.302,904889,14.614
12/16/2021,48590,696175,486497,256091,0.213,37580336813,1.987,0.543,12.522,918469184506,656060,718.279,123918,103.867,1.437,756854,14.529
12/17/2021,47079,741576,474919,263346,0.283,42790573178,2.323,0.689,9.664,889948351305,543050,705.446,116145,104.98,1.377,878339,14.647
12/18/2021,46612,675756,430895,239042,0.233,29360901792,1.724,0.48,11.25,881153539169,546386,560.421,116620,98.576,1.093,767597,14.767
12/19/2021,47192,431497,410728,206570,0.257,14523019319,1.595,0.408,9.664,892172572594,543457,594.266,113612,87.429,0.745,626471,14.754
12/20/2021,46424,634853,501698,266803,0.248,27268646354,1.914,0.558,10,877688365044,515763,702.458,124159,105.581,1.208,883059,14.721
12/21/2021,48396,616340,548133,304552,0.267,37878987983,1.89,0.549,8.944,915022492561,430447,672.624,137590,104.275,1.169,885977,14.707
12/22/2021,48978,643247,521764,288347,0.251,27561189502,1.843,0.496,9.73,926072161057,541074,695.136,120983,98.103,1.16,861945,14.65
12/23/2021,49064,601433,548787,291647,0.256,26381145067,1.847,0.473,9.474,927738094850,540632,656.155,133215,100.489,1.143,830422,14.683
12/24/2021,51034,775587,495489,260414,0.27,29775719784,2.365,0.566,9.536,965035390887,560185,681.682,122898,103.044,1.263,846088,14.752
12/25/2021,50830,758216,420645,207656,0.257,31884381059,2.037,0.436,9.796,961235430028,589944,576.329,110526,95.131,0.898,762142,14.959
12/26/2021,50143,589151,414081,198440,0.249,16909554635,1.959,0.449,10.746,948283121766,622169,580.798,91493,91.851,0.918,631891,14.958
12/27/2021,51062,739046,481096,249400,0.284,38330614710,2.694,0.726,9.73,965719249881,641079,739.951,105198,97.23,1.403,805432,14.963
12/28/2021,48887,841232,529337,265288,0.242,37426337805,3.291,1.041,10.746,924616971203,603487,679.325,118350,101.378,2.089,892005,14.997
12/29/2021,47594,790642,532278,275938,0.258,40706162986,2.83,0.94,9.931,900198942007,602901,662.001,111906,99.935,1.779,968062,15.01
12/30/2021,47092,846273,515166,244902,0.217,47199057073,3.395,1.325,12.101,890750095571,606245,744.436,126646,98.683,2.32,834412,15.002
12/31/2021,47298,791674,524841,269391,0.289,31476272732,3.173,1.03,9.664,894688253189,559359,594.146,116434,91.295,1.905,968825,15.032
1/1/2022,47103,391466,385845,186662,0.253,12823771233,2.35,0.747,8.372,891041272393,584123,587.694,93876,89.435,0.86,611192,15.028
1/2/2022,47238,437490,402407,196707,0.231,18390103127,2.223,0.716,9.114,893654685986,538878,590.63,114214,89.718,0.93,639955,15.03
1/3/2022,46829,634831,474622,234653,0.233,30187475443,2.313,0.66,10.286,885941857659,677913,696.353,157281,95.765,1.308,791102,15.029
1/4/2022,46438,661546,516546,274397,0.251,25673872256,2.248,0.673,9.796,878604152334,539991,632.139,152831,93.839,1.426,826854,15.074
1/5/2022,45916,669347,525136,272005,0.246,30186646270,2.674,0.835,9.6,868767873924,688635,651.379,149229,105.72,1.662,854221,15.084
1/6/2022,43100,672636,519090,264753,0.234,40639300311,2.48,0.842,9.863,815515486555,618548,654.435,174937,144.394,1.643,836017,15.116
1/7/2022,42023,703306,502311,255241,0.21,31766368094,2.355,0.64,10.286,795172105822,595550,678.359,179285,149.039,1.609,777666,15.131
1/8/2022,41706,560941,443256,223776,0.219,16915381054,1.807,0.533,10,789227148318,525305,547.786,146927,128.978,1.066,709802,15.144
1/9/2022,41902,524766,426424,210002,0.219,11289383287,1.569,0.409,10.213,792962759765,528972,523.138,139164,123.65,0.885,627993,15.142
1/10/2022,41605,691144,510077,266601,0.211,24333959852,1.788,0.524,10.141,787386425626,534448,662.064,163362,133.502,1.275,817677,15.11
1/11/2022,42189,611379,527215,277540,0.241,29092631259,1.78,0.493,9.114,798472738536,1119563,605.877,151517,120.248,1.173,834578,15.011
1/12/2022,43175,695508,518200,271794,0.213,32437968475,1.852,0.498,10.36,817165028686,738359,632.115,163623,114.806,1.325,841692,15.021
1/13/2022,43433,532216,523511,274336,0.244,31046028886,1.652,0.394,8.045,822097011285,676860,606.605,155209,105.521,0.925,813708,15.003
1/14/2022,42745,616822,527343,270723,0.212,27132444317,1.527,0.337,9.057,809121041168,610990,593.864,139135,103.953,0.964,828799,15.024
1/15/2022,43128,484655,471726,234207,0.217,16853674210,1.368,0.306,8.675,816416664153,726717,507.312,119554,87.333,0.711,690000,15.05
1/16/2022,43093,438151,435433,215976,0.235,14367396580,1.27,0.244,8.229,815797277834,753653,499.624,124308,86.517,0.579,673606,15.049
1/17/2022,42545,605397,483733,257980,0.21,27386510924,1.499,0.282,8.944,805471956685,613102,574.616,137749,92.352,0.896,856145,15.032
1/18/2022,41930,672610,494479,264921,0.2,23148558735,1.5,0.328,10.588,793866878171,688844,581.885,154438,98.298,1.103,780138,15.001
1/19/2022,41916,546606,501062,270161,0.243,23154068653,1.344,0.283,8.324,793638316873,584228,573.215,154193,93.059,0.795,807106,14.896
1/20/2022,42215,581890,516885,271096,0.207,23614285441,1.548,0.37,8.521,799347826056,549655,605.421,166562,95.387,0.933,794020,14.874
1/21/2022,38697,779072,539748,272214,0.176,66060968049,1.727,0.441,10.746,732778353114,734870,726.307,213699,183.544,1.43,857528,14.846
1/22/2022,35519,784415,486794,250160,0.171,48015918265,1.582,0.401,10.746,672613085833,906027,619.192,228883,232.637,1.314,866750,14.964
1/23/2022,35411,529247,406488,203845,0.168,20709069301,1.335,0.306,10.213,670600376171,992199,478.808,165450,174.02,0.865,665015,15.006
1/24/2022,35098,674936,495375,270562,0.172,46887556721,1.51,0.397,9.6,664718888414,875006,652.266,188870,219.62,1.227,766032,14.985
1/25/2022,36508,590732,486850,264976,0.176,37196746582,1.495,0.381,9.474,691447031508,781559,610.581,179311,167.948,1.13,791504,14.984
1/26/2022,37493,680825,488839,260940,0.167,40298679526,1.723,0.505,11.077,710142406876,596026,614.809,181781,153.884,1.455,709850,15.019
1/27/2022,36352,695740,489295,255794,0.173,40694761650,1.656,0.509,10.992,688558767246,566970,575.876,172294,137.765,1.404,775016,14.924
1/28/2022,37038,627205,508470,264455,0.186,40455601303,1.755,0.516,9.351,701582206031,594554,565.891,189813,127.233,1.286,802527,14.913
1/29/2022,37817,608911,446095,230889,0.185,32059900481,2.02,0.529,9.664,716378923992,640180,480.407,156568,110.755,1.308,721783,15.021
1/30/2022,37953,678835,415353,207027,0.169,24920843070,1.934,0.535,9.863,718984355057,691229,475.759,138478,105.431,1.144,648389,15.109
1/31/2022,37556,847035,507333,263267,0.186,30231682209,1.858,0.506,10.07,711497659165,560697,628.54,179778,111.131,1.437,839865,15.307
2/1/2022,38555,765648,517831,272830,0.188,40297295038,2.078,0.575,9.351,730461684186,550455,647.66,188410,115.687,1.506,904862,15.728
2/2/2022,38061,664814,515853,278832,0.183,25091441221,1.676,0.511,9.412,721137399205,455112,588.914,166251,108.52,1.268,859462,15.723
2/3/2022,36802,655938,504207,265197,0.17,28386628582,1.473,0.437,9.796,697320658903,500619,579.768,143784,109.826,1.143,802654,15.728
2/4/2022,38631,695131,498732,247816,0.167,81508171528,2.176,0.661,11.077,732008135723,698195,643.905,200217,116.608,1.69,708499,15.728
2/5/2022,41523,844044,499385,258527,0.197,35036390434,2.269,0.788,12.101,786842568294,566926,530.917,204640,119.787,1.865,831724,15.741
2/6/2022,41593,582209,426008,219040,0.218,21710890698,1.95,0.679,9.231,788204720181,578271,508.019,168851,98.983,1.043,792439,15.758
2/7/2022,43092,679807,500810,261898,0.193,65661088044,2.393,0.785,10.588,816649060153,776373,698.321,209960,124.556,1.683,775299,15.73
2/8/2022,43854,731727,513998,276696,0.22,40098121702,2.299,0.731,9.351,831137530851,1894972,669.554,197654,117.807,1.485,906194,15.712
2/9/2022,43922,811896,501728,265664,0.215,33659196476,2.41,0.738,10.286,832450164971,890720,664.448,235034,115.655,1.64,865279,15.716
2/10/2022,44331,868433,507110,260666,0.209,52850670418,3.33,0.974,9.796,840248672204,911096,672.843,188566,110.42,2.088,875303,15.614
2/11/2022,43185,822619,507448,258453,0.204,38553861155,2.798,0.86,10.141,818565205397,654711,652.09,160947,100.295,1.853,829513,15.599
2/12/2022,42333,777564,452812,228002,0.232,11005329104,2.298,0.705,7.701,802469829813,591429,534.122,139913,89.075,1.049,946831,15.602
2/13/2022,42336,485838,443707,208819,0.184,8851274853,1.765,0.58,9.114,802573585227,666525,508.161,146416,81.791,0.875,701443,15.605
2/14/2022,42232,582209,460997,247439,0.185,33309838745,1.905,0.53,9.412,800637108396,675359,643.906,327624,95.235,1.154,791520,15.611
2/15/2022,43867,583704,504487,273448,0.226,29629595369,2.002,0.543,8.229,831674771791,549359,661.066,194553,97.288,1.129,895435,15.625
2/16/2022,43998,588468,509246,266632,0.193,42935460144,1.665,0.473,9.231,834198993478,645552,631.708,176011,90.003,1.025,790134,15.619
2/17/2022,42666,584692,491481,255416,0.197,43870432783,1.657,0.432,9.172,808999764695,611947,600.391,200939,95.235,1.001,813510,15.644
2/18/2022,40411,723916,500528,260921,0.182,37701768008,1.458,0.354,10.746,766277165970,607314,600.632,167864,97.288,1.112,810035,15.657
2/19/2022,40065,551634,425693,220524,0.189,24890350346,1.249,0.298,9.664,759742035057,585420,499.357,143867,84.991,0.733,740550,15.676
2/20/2022,38767,489246,404707,200391,0.171,18414995904,1.108,0.248,10,735166255508,659821,492.871,152590,95.433,0.633,647277,15.677
2/21/2022,38507,718266,453023,237279,0.162,40909042607,1.551,0.402,11.707,730258444243,809254,593.876,170678,104.305,1.228,723076,15.677
2/22/2022,37400,591847,482074,260113,0.182,31282493208,1.316,0.333,9.474,709312556743,683825,572.183,177978,115.889,0.955,792011,15.687
2/23/2022,38221,573288,462873,251125,0.169,20570844086,1.228,0.277,9.6,724919859785,547327,577.356,172708,96.913,0.854,737429,15.675
2/24/2022,36117,740708,504016,254007,0.155,42761529880,1.457,0.367,10.909,685032857317,608906,693.126,178626,186.977,1.228,818112,15.732
2/25/2022,38813,706475,518958,260206,0.179,39252819699,1.715,0.383,10.746,736202667745,644755,589.992,193110,128.214,1.355,796992,15.677
2/26/2022,39217,625662,440043,220298,0.169,13407416096,1.199,0.292,11.52,743903093445,556576,491.162,161648,79.059,0.855,708744,15.682
2/27/2022,38714,562698,430686,211028,0.192,17641412217,1.273,0.26,10.588,734393738387,539980,482.794,131521,95.996,0.81,683168,15.665
2/28/2022,39337,651274,518142,270764,0.182,48134805235,1.357,0.277,9.351,746252850809,627775,641.494,185466,118.282,0.962,804142,15.66
3/1/2022,43632,679787,534404,280472,0.201,64897325099,3.023,0.651,8.889,827776176056,775749,723.749,211023,131.096,1.884,878925,15.583
3/2/2022,44055,823964,537178,288521,0.186,37092768206,4.469,1.752,10.588,835825341029,554069,644.074,158660,113.345,3.33,941384,15.586
3/3/2022,43130,691719,520480,268096,0.205,35736708912,3.264,1.163,9.73,818326966010,634550,592.821,150098,100.726,2.148,861005,15.624
3/4/2022,40909,704316,506476,261962,0.183,37006569380,2.393,0.82,10.36,776214277062,555063,579.258,149694,98.73,1.734,798956,15.551
3/5/2022,39056,661466,444375,225198,0.167,23877703451,1.953,0.682,11.707,741086452850,453674,488.497,121698,69.683,1.444,688209,15.581
3/6/2022,38897,590337,409509,206985,0.192,11405088865,1.777,0.603,10.992,738103853364,519343,464.887,122650,81.609,1.143,655343,15.581
3/7/2022,38233,638885,476456,255293,0.185,25422850380,1.689,0.527,9.73,725546160372,537389,574.834,147188,96.81,1.206,789968,15.581
3/8/2022,38584,651566,488001,255623,0.184,19205609620,1.598,0.365,9.73,732235032691,1339138,577.86,133210,92.058,1.132,849271,15.589
3/9/2022,41317,698857,517054,272667,0.179,43844998655,1.706,0.511,10.435,784132594275,1141463,629.545,189906,103.416,1.289,800419,15.52
3/10/2022,39547,686146,506975,261408,0.185,25641150256,1.762,0.531,9.931,750576929241,740019,554.139,158285,94.375,1.27,893454,15.528
3/11/2022,38901,652241,497448,252245,0.171,27350588576,1.701,0.504,10.435,738347804512,636417,557.934,148462,84.704,1.264,742358,15.485
3/12/2022,38996,511365,443531,224992,0.191,13432683928,1.366,0.404,9.231,740192403653,590731,450.452,132194,60.605,0.803,707806,15.489
3/13/2022,38776,492624,409747,207941,0.171,9973496154,1.263,0.345,9.536,736056193468,647187,434.588,121519,70.896,0.713,640862,15.477
3/14/2022,38654,622395,485797,259439,0.178,22548274537,1.536,0.417,9.412,733778089153,650059,546.041,159575,80.838,1.067,765244,15.512
3/15/2022,38933,700019,502677,263039,0.176,22021497359,1.453,0.397,10.36,739104016450,542578,551.31,187310,75.876,1.118,791609,15.534
3/16/2022,40098,658893,529974,276235,0.194,35297321534,1.484,0.399,9.29,761260401385,605834,589.262,189924,74.192,1.045,861790,15.515
3/17/2022,40722,643327,535994,278641,0.194,27427855596,1.536,0.432,9.057,773140733090,600086,539.242,135071,73.122,1.047,909764,15.525
3/18/2022,40678,688435,519433,261175,0.174,27948266998,1.65,0.434,10.07,772345932464,525739,541.569,134534,71.346,1.172,849841,15.492
3/19/2022,41493,571738,463699,242269,0.203,17807973176,1.378,0.373,9.29,787872025685,621742,478.458,168467,55.89,0.824,781703,15.503
3/20/2022,41413,493636,406251,210393,0.184,15914524806,1.271,0.3,9.351,786383129470,491395,454.15,172926,63.259,0.667,692782,15.498
3/21/2022,41100,612943,477545,259759,0.19,33574395199,1.502,0.367,9.412,780476528382,712075,553.868,211908,68.466,0.983,778299,15.476
3/22/2022,42431,639844,499333,264420,0.186,36749124609,1.734,0.522,9.664,805802924793,579983,629.273,338732,74.255,1.148,802223,15.458
3/23/2022,42247,702531,492109,264037,0.204,29348960581,1.732,0.562,9.931,802332752978,533217,574.819,193049,72.46,1.181,810333,15.453
3/24/2022,43324,661257,498050,262844,0.19,43944521804,1.875,0.611,10.07,822838145810,583411,613.159,238723,77.812,1.257,838596,15.459
3/25/2022,44274,679955,548095,290563,0.223,50643881978,1.967,0.633,9.231,840922756640,643383,592.373,255709,77.489,1.307,933994,15.546
3/26/2022,44390,499029,440067,230870,0.204,20006280315,1.574,0.504,8.944,843163680470,637538,506.111,193514,55.628,0.807,727358,15.557
3/27/2022,44930,595651,421737,218071,0.186,23248035187,1.54,0.453,10.992,853452614500,678394,505.231,202928,69.528,0.905,696507,15.548
3/28/2022,47302,683575,520476,293145,0.247,52008272044,1.745,0.49,9.057,898559122371,764524,649.352,239616,92.645,1.077,916092,15.531
3/29/2022,47546,656320,519299,286789,0.206,38155147968,1.651,0.475,9.536,903241368632,737579,609.259,234380,81.265,1.045,828096,15.464
3/30/2022,47240,727827,485753,272729,0.204,42881011444,1.935,0.609,10.667,897463979077,637283,590.518,200360,75.506,1.308,769223,15.466
3/31/2022,46673,718935,516129,279072,0.211,44728807404,2.776,1.063,10.435,886743905614,655276,662.979,164113,73.171,1.889,806205,15.459
4/1/2022,45524,767453,540178,283964,0.2,47239803230,3.147,1.18,10.213,864950114624,550428,620.142,179037,73.969,2.18,953530,15.411
4/2/2022,46450,703915,477737,254307,0.212,27391681653,2.365,0.888,10.667,882591792912,733943,507.065,153775,52.679,1.512,833260,15.405
4/3/2022,46321,586121,421599,225425,0.212,20439075571,2.144,0.799,10.36,880164294189,605300,502.306,157596,62.165,1.188,697717,15.4
4/4/2022,46041,635486,504316,274948,0.212,24274276449,2.102,0.672,9.114,874900040518,592880,608.22,171339,66.577,1.256,855479,15.484
4/5/2022,46345,642582,502015,273285,0.19,29353260236,1.845,0.589,9.931,880717799495,1300795,576.288,186859,68.388,1.187,815438,15.491
4/6/2022,44634,622486,490459,273490,0.208,49383551581,1.679,0.529,9.6,848235212918,1028749,576.132,170628,70.894,1.086,804316,15.473
4/7/2022,43453,704504,498290,269266,0.181,52894392016,1.62,0.503,10.435,825844959620,893251,551.355,229396,65.216,1.151,784526,15.475
4/8/2022,43305,675392,504813,266671,0.189,55543271543,1.863,0.676,10.746,823060782668,803142,542.677,224374,62.504,1.352,807363,15.47
4/9/2022,42453,530980,438342,232639,0.208,19545003653,1.487,0.528,9.412,806914076919,608851,470.888,184632,46.691,0.846,711262,15.5
4/10/2022,42755,526941,398067,216306,0.175,21937614424,1.35,0.428,10.286,812677387796,671089,459.193,155906,54.248,0.775,645978,15.496
4/11/2022,41238,706788,490951,276486,0.181,61942613856,1.567,0.437,10.511,783890320185,854687,536.662,163866,73.972,1.213,823666,15.478
4/12/2022,39931,662856,495067,278686,0.186,69614019395,1.535,0.468,9.412,759075015617,719720,510.328,172805,69.035,1.109,863226,15.463
4/13/2022,40459,693879,493063,276828,0.175,76365851611,1.734,0.587,10.286,769153050265,752580,515.215,156392,65.473,1.338,801187,15.424
4/14/2022,40705,671615,490453,265399,0.179,79559938994,1.697,0.517,10.435,773867413913,842523,532.059,160735,60.887,1.267,763036,15.442
4/15/2022,40226,561261,494926,254673,0.191,53232184033,1.4,0.412,9.114,764790750915,652422,499.475,151715,58.966,0.89,786001,15.454
4/16/2022,40399,574595,439083,225352,0.174,27294678975,1.152,0.332,10.746,768109403130,571615,441.736,108618,41.28,0.762,692624,15.423
4/17/2022,40318,456390,403925,207159,0.191,11680490579,1.04,0.227,8.727,766622393980,649930,424.911,120673,49.156,0.516,645501,15.422
4/18/2022,39660,695206,462143,246287,0.161,68679449012,1.371,0.345,10.746,754146332876,871035,537.041,157955,61.611,1.007,775398,15.401
4/19/2022,41050,754059,512936,273044,0.178,51146965637,1.409,0.435,11.613,780600912715,747457,567.854,166556,56.895,1.195,828681,15.411
4/20/2022,41462,621030,523228,285495,0.207,50251783168,1.292,0.364,9,788482381435,616960,541.199,196643,54.621,0.882,874665,15.474
4/21/2022,41706,598510,527590,282269,0.193,95234732482,1.606,0.471,8.521,793163519553,808139,542.834,244872,57.395,1.019,861921,15.46
4/22/2022,40149,681538,505477,260795,0.156,117167489442,1.689,0.531,10.667,763595044458,845880,542.509,206254,55.88,1.284,789114,15.45
4/23/2022,39684,527986,456027,234815,0.187,62152450864,1.386,0.448,8.834,754783091400,794353,454.21,138774,39.68,0.799,783266,15.455
